Session Date,Player Name,Session Title,Session Week Number,Session Start Time,Session End Time,Session Day of Week,Session Type,Drill Date,Drill End Time,Drill Start Time,Drill Title,Accelerations Zone 1,Accelerations Zone 2,Accelerations Zone 3,Accelerations Zone 4,Accelerations Zone 5,Accelerations Zone 6,Accelerations,Accelerations Total Distance Zone 1,Accelerations Total Distance Zone 2,Accelerations Total Distance Zone 3,Accelerations Total Distance Zone 4,Accelerations Total Distance Zone 5,Accelerations Total Distance Zone 6,Acceleration Impulse,Accelerations Total Time Zone 1,Accelerations Total Time Zone 2,Accelerations Total Time Zone 3,Accelerations Total Time Zone 4,Accelerations Total Time Zone 5,Accelerations Total Time Zone 6,Accelerations Zone 3 - Zone 6,Accelerations Zone 4 - Zone 6,Accelerations Zone 5 - Zone 6,Acute Chronic Ratio,Acute,Average Metabolic Power,Average Speed,Chronic,Decelerations,Decelerations Total Distance Zone 1,Decelerations Total Distance Zone 2,Decelerations Total Distance Zone 3,Decelerations Total Distance Zone 4,Decelerations Total Distance Zone 5,Decelerations Total Distance Zone 6,Decelerations Total Time Zone 1,Decelerations Total Time Zone 2,Decelerations Total Time Zone 3,Decelerations Total Time Zone 4,Decelerations Total Time Zone 5,Decelerations Total Time Zone 6,Decelerations Zone 1,Decelerations Zone 2,Decelerations Zone 3,Decelerations Zone 3 - Zone 6,Decelerations Zone 4,Decelerations Zone 4 - Zone 6,Decelerations Zone 5,Decelerations Zone 5 - Zone 6,Decelerations Zone 6,Distance Zone 2 - Zone 6 (Relative),Distance Zone 2 - Zone 6 (Absolute),Distance Zone 3 - Zone 6 (Relative),Distance Zone 3 - Zone 6 (Absolute),Distance Zone 4 - Zone 6 (Relative),Distance Zone 4 - Zone 6 (Absolute),Total Loading,Lower Speed Loading,Distance Per Min,Primary Label,Secondary Label,Tertiary Label,Dynamic Stress Load,Dynamic Stress Load Zone 1,Dynamic Stress Load Time Zone 1,Dynamic Stress Load Zone 2,Dynamic Stress Load Time Zone 2,Dynamic Stress Load Zone 3,Dynamic Stress Load Time Zone 3,Dynamic Stress Load Zone 3 - Zone 6,Dynamic Stress Load Zone 4,Dynamic Stress Load Time Zone 4,Dynamic Stress Load Zone 4 - Zone 6,Dynamic Stress Load Zone 5,Dynamic Stress Load Time Zone 5,Dynamic Stress Load Zone 5 - Zone 6,Dynamic Stress Load Zone 6,Dynamic Stress Load Time Zone 6,Total Distance,Distance Zone 1 (Absolute),Distance Zone 1 (Relative),Distance Zone 2 (Absolute),Distance Zone 2 (Relative),Distance Zone 3 (Absolute),Distance Zone 3 (Relative),Distance Zone 4 (Absolute),Distance Zone 4 (Relative),Distance Zone 5 (Absolute),Distance Zone 5 (Relative),Distance Zone 6 (Absolute),Distance Zone 6 (Relative),Energy Expenditure (Kcal),Equivalent Metabolic Distance,Entries Zone 3 (Absolute),Entries Zone 3 (Relative),Entries Zone 4 (Absolute),Entries Zone 4 (Relative),Entries Zone 5 (Absolute),Entries Zone 5 (Relative),Entries Zone 6 (Absolute),Entries Zone 6 (Relative),Explosive Distance (Absolute),Explosive Distance (Relative),External Work,Fatigue Index,High Intensity Bursts Total Distance,Duration Of High Intensity Bursts,High Intensity Bursts Maximum Speed,Number Of High Intensity Bursts,HML Distance,HMLD Per Minute,HML Time,HML Efforts Total Distance,HML Efforts,High Speed Running (Absolute),HSR Per Minute (Absolute),High Speed Running (Relative),HSR Per Minute (Relative),Impacts,Impacts Zone 1,Impacts Zone 2,Impacts Zone 3,Impacts Zone 3 - Zone 6,Impacts Zone 4,Impacts Zone 4 - Zone 6,Impacts Zone 5,Impacts Zone 5 - Zone 6,Impacts Zone 6,Max Deceleration,Player Max Speed,Metabolic Distance,Metabolic Distance Zone 1,Metabolic Distance Zone 2,Metabolic Distance Zone 3,Metabolic Distance Zone 4,Metabolic Distance Zone 5,Metabolic Distance Zone 6,Max Speed,Metabolic Time,Max Acceleration,No of Satellites,Player Position,Quality of Signal,Step Balance,Speed Intensity,Sprints,Sprint Distance,Player Sprint Threshold,Total Acceleration Loading,Total Deceleration Loading,Average Time Since Last Accel,Average Time Since Last Decel,Average Time Since Last HIB,Average Time Since Last HML Effort,Average Time Since Last Sprint,Total Time,Time Zone 1 (Absolute),Time Zone 1 (Relative),Time Zone 2 (Absolute),Time Zone 2 (Relative),Time Zone 3 (Absolute),Time Zone 3 (Relative),Time Zone 4 (Absolute),Time Zone 4 (Relative),Time Zone 5 (Absolute),Time Zone 5 (Relative),Time Zone 6 (Absolute),Time Zone 6 (Relative)
1/9/2020,Player 8,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:06:39,16:57:48,Drill 4,16,35,16,6,2,0,8,29,154,152,56,22,0,101.36,0:00:12,0:00:53,0:00:35,0:00:13,0:00:04,0:00:00,24,8,2,4,7.14,13.67,2.38,1.79,15,27,57,44,21,5,8,0:00:18,0:00:39,0:00:23,0:00:14,0:00:03,0:00:07,18,25,11,26,8,15,3,7,4,1069,1069,722,722,403,403,17.56,3,142.8,,,,63.85,11.66,0:01:13,13.48,0:00:17,13.1,0:00:05,31.22,9.67,0:00:01,18.12,4.12,0:00:00,8.45,4.33,0:00:00,1264,195,195,347,347,319,319,275,275,104,104,24,24,138.73,1562,12,12,17,17,5,5,3,3,207,207,194.39,0.96,127,0:00:52,8.23,5,335,37.82,0:01:10,360,36,128,14.47,128,14.47,24,737,179,56,80,18,24,4,6,2,6.6,9.72,916,109,239,249,332,231,105,8.23,0:04:14,4.42,21,MID,335,-0.05,66.73,9,157,5.5,8.21,0.65,0:01:48,0:00:53,0:03:54,0:00:20,0:01:28,0:08:50,0:03:26,0:03:26,0:02:33,0:02:33,0:01:31,0:01:31,0:00:59,0:00:59,0:00:17,0:00:17,0:00:03,0:00:03
1/9/2020,Player 8,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:20:32,17:10:37,Drill 5,20,39,16,10,1,0,11,26,211,100,50,8,0,93.11,0:00:14,0:01:06,0:00:24,0:00:14,0:00:02,0:00:00,27,11,1,4,7.14,11.97,2.09,1.79,11,17,71,25,12,17,3,0:00:11,0:00:53,0:00:22,0:00:08,0:00:09,0:00:01,13,32,13,24,5,11,5,6,1,1001,1001,589,589,296,296,17.31,3.47,125.61,,,,65.83,11.63,0:01:12,12.46,0:00:16,9.35,0:00:03,26.53,9.84,0:00:01,17.18,7.34,0:00:00,7.34,0,0:00:00,1245,244,244,412,412,293,293,198,198,69,69,28,28,136.14,1533,15,15,13,13,4,4,2,2,201,201,182.8,1.03,83,0:00:47,9.72,3,299,30.18,0:01:05,289,29,98,9.85,98,9.85,25,728,169,39,64,18,25,7,7,0,10.79,9.72,823,140,282,239,284,233,66,9.72,0:04:00,4.09,21,MID,337,-0.03,63.85,6,99,5.5,5.35,1.28,0:01:10,0:01:07,0:04:01,0:00:27,0:02:05,0:09:54,0:04:28,0:04:28,0:03:02,0:03:02,0:01:25,0:01:25,0:00:42,0:00:42,0:00:11,0:00:11,0:00:03,0:00:03
1/9/2020,Player 9,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:26:31,16:22:41,Full Session,155,173,66,25,4,2,31,152,510,366,155,23,12,79.24,0:01:48,0:03:30,0:01:54,0:00:42,0:00:06,0:00:02,97,31,6,4,4.57,7.63,1.41,1.14,35,111,247,141,63,25,14,0:01:49,0:03:04,0:01:26,0:00:36,0:00:14,0:00:04,161,154,66,101,23,35,10,12,2,3738,3738,2084,2084,1003,1003,76.35,28.29,84.4,,,,141.78,38.41,0:04:06,32.46,0:00:43,27.69,0:00:11,56.94,16.57,0:00:03,29.26,11.02,0:00:01,12.69,1.67,0:00:00,5387,1649,1649,1654,1654,1081,1081,761,761,204,204,38,38,558.79,6293,56,55,45,44,17,17,2,2,621,621,755.63,0.54,141,0:01:32,8.33,5,863,13.52,0:03:15,848,93,242,3.79,242,3.79,43,2461,435,117,160,32,43,10,11,1,6.73,9.51,2899,939,1549,879,1154,676,190,8.33,0:14:24,5.11,20,MID,330,-0.04,264.42,16,275,5.5,13.95,5.74,0:01:32,0:01:20,0:07:06,0:00:28,0:02:18,1:03:49,0:42:22,0:42:22,0:12:48,0:12:48,0:05:13,0:05:13,0:02:46,0:02:46,0:00:33,0:00:33,0:00:05,0:00:05
1/9/2020,Player 9,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:36:30,16:22:42,Drill 1,48,43,11,7,0,0,7,24,46,18,25,0,0,88.93,0:00:30,0:00:40,0:00:11,0:00:10,0:00:00,0:00:00,18,7,0,4,4.57,4.42,0.84,1.14,2,16,25,13,5,0,0,0:00:31,0:00:34,0:00:12,0:00:03,0:00:00,0:00:00,52,37,12,14,2,2,0,0,0,261,261,36,36,14,14,12.51,10.58,50.3,,,,9.89,4.89,0:00:34,2.29,0:00:03,0.52,0:00:00,0.52,0,0:00:00,0,0,0:00:00,0,0,0:00:00,694,433,433,225,225,22,22,14,14,0,0,0,0,69.97,788,3,3,2,2,0,0,0,0,32,32,95.23,0.33,0,0:00:00,0,0,32,2.3,0:00:09,20,4,0,0,0,0,0,342,35,2,2,0,0,0,0,0,3.79,9.51,145,272,276,74,39,22,10,4.73,0:01:02,3.63,21,MID,325,-0.02,30.09,0,0,5.5,1.25,0.02,0:00:35,0:01:53,0:00:00,0:00:43,0:00:00,0:13:48,0:11:42,0:11:42,0:01:55,0:01:55,0:00:06,0:00:06,0:00:03,0:00:03,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 9,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:38:55,16:36:30,Drill 2,9,5,5,1,1,0,2,4,7,13,3,5,0,76.67,0:00:04,0:00:04,0:00:06,0:00:01,0:00:01,0:00:00,7,2,1,4,4.57,6.27,1.08,1.14,2,3,8,5,2,0,0,0:00:04,0:00:09,0:00:03,0:00:01,0:00:00,0:00:00,7,9,4,6,2,2,0,0,0,68,68,18,18,3,3,2.24,1.43,64.97,,,,3.25,0.68,0:00:04,0.8,0:00:01,1.03,0:00:00,1.41,0.39,0:00:00,0.39,0,0:00:00,0,0,0:00:00,157,89,89,50,50,15,15,3,3,0,0,0,0,17.39,196,2,1,1,1,0,0,0,0,16,16,19.22,0.47,0,0:00:00,0,0,16,6.61,0:00:04,10,2,0,0,0,0,1,47,11,5,6,1,1,0,0,0,3.71,9.51,50,58,49,17,17,12,4,4.53,0:00:19,4.38,20,MID,338,-0.09,6.95,0,0,5.5,0.67,0,0:01:14,0:01:07,0:00:00,0:00:58,0:00:00,0:02:25,0:01:55,0:01:55,0:00:23,0:00:23,0:00:04,0:00:04,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 9,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:52:38,16:44:02,Drill 3,10,28,18,7,1,1,9,21,108,91,49,4,3,101.04,0:00:08,0:00:38,0:00:27,0:00:12,0:00:01,0:00:01,27,9,2,4,4.57,12.86,2.34,1.14,9,37,45,34,22,9,3,0:00:20,0:00:33,0:00:19,0:00:09,0:00:05,0:00:01,22,28,14,23,5,9,3,4,1,1048,1048,646,646,271,271,17.6,3.2,140.47,,,,35.21,10.8,0:01:08,8.1,0:00:11,7.76,0:00:03,13.54,2.99,0:00:00,5.78,2.79,0:00:00,2.79,0,0:00:00,1208,161,161,402,402,375,375,224,224,27,27,20,20,126.93,1429,16,16,15,14,1,1,1,1,171,171,187.15,0.57,7,0:00:18,3.09,1,218,25.36,0:00:49,210,26,47,5.47,47,5.47,9,684,115,32,41,6,9,3,3,0,6.73,9.51,847,77,284,270,358,159,60,7.66,0:04:07,5.11,19,MID,331,-0.02,61.92,2,44,5.5,3.39,1.51,0:01:30,0:01:19,0:00:00,0:00:31,0:05:06,0:08:36,0:02:50,0:02:50,0:03:00,0:03:00,0:01:48,0:01:48,0:00:49,0:00:49,0:00:04,0:00:04,0:00:02,0:00:02
1/9/2020,Player 9,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:06:39,16:57:48,Drill 4,23,38,17,4,0,0,4,58,192,113,61,0,0,103.69,0:00:22,0:00:59,0:00:34,0:00:10,0:00:00,0:00:00,21,4,0,4,4.57,14.14,2.53,1.14,12,25,73,48,18,7,11,0:00:12,0:00:42,0:00:27,0:00:10,0:00:04,0:00:02,11,29,19,31,8,12,3,4,1,1167,1167,777,777,403,403,18.82,3.02,151.7,,,,52.03,10.93,0:01:09,11.16,0:00:14,10.42,0:00:04,24.57,8.2,0:00:01,14.16,5.96,0:00:00,5.96,0,0:00:00,1342,175,175,391,391,373,373,289,289,97,97,18,18,143.58,1617,15,15,17,17,8,8,1,1,219,219,207.76,0.74,50,0:00:27,8.33,1,334,37.72,0:01:12,340,35,115,12.97,115,12.97,21,692,143,44,65,16,21,5,5,0,5.51,9.51,961,93,288,217,410,274,60,8.33,0:04:25,3.83,19,MID,333,-0.06,70.5,7,134,5.5,6.5,3.9,0:03:21,0:01:17,0:19:57,0:00:21,0:02:14,0:08:50,0:02:47,0:02:47,0:02:55,0:02:55,0:01:47,0:01:47,0:01:03,0:01:03,0:00:15,0:00:15,0:00:02,0:00:02
1/9/2020,Player 9,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:20:32,17:10:37,Drill 5,19,35,14,6,2,1,9,31,139,130,16,15,9,96.21,0:00:13,0:00:46,0:00:33,0:00:06,0:00:03,0:00:01,23,9,3,4,4.57,12.57,2.28,1.14,10,26,91,41,18,8,0,0:00:15,0:00:52,0:00:22,0:00:11,0:00:04,0:00:00,23,32,16,26,6,10,4,4,0,1132,1132,607,607,313,313,18.69,3.65,136.52,,,,39.82,10.73,0:01:07,9.76,0:00:12,7.43,0:00:03,16.36,5,0:00:00,8.93,2.27,0:00:00,3.94,1.67,0:00:00,1353,222,222,524,524,295,295,232,232,80,80,0,0,142.9,1609,20,20,10,10,8,8,0,0,183,183,196.36,0.58,85,0:00:46,6.95,3,264,26.6,0:00:59,266,26,80,8.1,80,8.1,12,673,126,32,44,9,12,2,3,1,4.83,9.51,885,104,365,293,326,210,55,6.95,0:04:22,5.06,21,MID,331,-0.07,68.69,7,97,5.5,2.14,0.31,0:01:28,0:01:25,0:02:49,0:00:30,0:01:57,0:09:54,0:03:29,0:03:29,0:03:54,0:03:54,0:01:26,0:01:26,0:00:50,0:00:50,0:00:13,0:00:13,0:00:00,0:00:00
1/9/2020,Player 10,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:26:31,16:22:41,Full Session,139,175,45,37,7,4,48,137,611,299,234,68,33,74.68,0:01:36,0:04:12,0:01:19,0:01:00,0:00:14,0:00:07,93,48,11,4,6,7.19,1.28,1.5,34,107,267,240,72,18,2,0:01:44,0:03:24,0:02:09,0:00:43,0:00:10,0:00:00,153,158,71,105,26,34,7,8,1,3684,3684,2153,2153,1263,1263,81.39,30.5,77.06,,,,218.17,42.41,0:04:16,48.76,0:01:04,41.73,0:00:18,100.36,27.26,0:00:05,58.64,17.64,0:00:01,31.37,13.73,0:00:00,4919,1235,1235,1531,1531,889,889,773,773,316,316,174,174,526.34,5928,46,46,39,39,17,17,8,8,541,541,755.59,0.87,477,0:03:01,9.6,12,1031,16.16,0:03:33,1041,97,490,7.68,490,7.68,75,2563,644,188,263,51,75,17,24,7,5.16,9.6,2953,780,1186,893,1027,726,307,9.6,0:14:16,5.26,19,,306,-0.02,251.73,25,574,5.5,28.69,5.24,0:00:57,0:02:44,0:05:24,0:00:38,0:02:32,1:03:49,0:43:41,0:43:41,0:11:49,0:11:49,0:04:16,0:04:16,0:02:48,0:02:48,0:00:51,0:00:51,0:00:21,0:00:21
1/9/2020,Player 10,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:36:30,16:22:42,Drill 1,34,43,5,5,2,0,7,18,57,6,8,10,0,79.84,0:00:23,0:00:46,0:00:05,0:00:04,0:00:02,0:00:00,12,7,2,4,6,3.73,0.69,1.5,3,13,20,12,5,2,0,0:00:25,0:00:36,0:00:10,0:00:01,0:00:00,0:00:00,45,34,8,11,2,3,1,1,0,279,279,33,33,13,13,14.8,12.42,41.44,,,,18.69,7.6,0:00:49,3.64,0:00:05,2.02,0:00:01,2.43,0.4,0:00:00,0.4,0,0:00:00,0,0,0:00:00,572,293,293,246,246,20,20,13,13,0,0,0,0,59,664,3,3,2,2,0,0,0,0,26,26,84.13,0.75,12,0:00:09,3.61,1,26,1.87,0:00:07,13,3,0,0,0,0,1,498,53,10,11,1,1,0,0,0,4.18,9.6,157,197,217,101,31,15,11,5.03,0:01:10,4.8,19,,302,-0.02,25.05,0,0,5.5,1.4,0.07,0:00:21,0:16:37,0:27:26,0:07:18,0:00:00,0:13:48,0:11:32,0:11:32,0:02:06,0:02:06,0:00:05,0:00:05,0:00:02,0:00:02,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 10,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:38:55,16:36:30,Drill 2,7,18,6,0,0,0,0,6,31,7,0,0,0,101.59,0:00:06,0:00:21,0:00:05,0:00:00,0:00:00,0:00:00,6,0,0,4,6,5.81,1.08,1.5,0,8,15,8,0,0,0,0:00:11,0:00:18,0:00:05,0:00:00,0:00:00,0:00:00,12,16,7,7,0,0,0,0,0,67,67,1,1,0,0,2.89,2.45,64.69,,,,5.64,1.14,0:00:07,1.31,0:00:01,0.35,0:00:00,2.78,1.58,0:00:00,2.43,0.85,0:00:00,0.85,0,0:00:00,156,89,89,66,66,1,1,0,0,0,0,0,0,16.12,182,0,0,0,0,0,0,0,0,1,1,23.02,0.84,0,0:00:00,0,0,1,0.34,0:00:00,0,0,0,0,0,0,4,73,15,1,5,3,4,1,1,0,2.56,9.6,48,61,48,30,17,1,0,3.03,0:00:25,2.37,19,,316,0,6.74,0,0,5.5,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:02:25,0:01:49,0:01:49,0:00:34,0:00:34,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 10,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:52:38,16:44:02,Drill 3,20,33,12,15,2,1,18,26,150,90,86,2,5,109.29,0:00:13,0:00:56,0:00:20,0:00:24,0:00:02,0:00:01,30,18,3,4,6,13.26,2.3,1.5,11,40,64,73,21,7,0,0:00:22,0:00:36,0:00:43,0:00:12,0:00:04,0:00:00,25,25,23,34,9,11,2,2,0,1032,1032,628,628,312,312,18.01,3.62,137.93,,,,35.48,9.93,0:01:01,12.26,0:00:16,6.96,0:00:03,10.31,3.35,0:00:00,3.35,0,0:00:00,0,0,0:00:00,1186,154,154,405,405,315,315,237,237,44,44,31,31,130.89,1474,17,17,14,14,3,3,2,2,190,190,192.72,0.58,3,0:00:15,1.83,1,266,30.92,0:01:00,268,34,76,8.78,76,8.78,6,619,163,33,39,6,6,0,0,0,4.78,9.6,832,99,255,251,315,176,90,8.44,0:04:02,5.06,18,,307,-0.03,61.51,5,80,5.5,4.01,1.52,0:00:26,0:01:28,0:13:21,0:00:12,0:07:21,0:08:36,0:02:59,0:02:59,0:03:01,0:03:01,0:01:30,0:01:30,0:00:52,0:00:52,0:00:07,0:00:07,0:00:04,0:00:04
1/9/2020,Player 10,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:06:39,16:57:48,Drill 4,23,34,8,12,3,2,17,27,153,67,113,56,5,110.05,0:00:15,0:00:54,0:00:17,0:00:23,0:00:09,0:00:02,25,17,5,4,6,14.25,2.45,1.5,11,19,69,89,34,3,2,0:00:11,0:00:45,0:00:37,0:00:19,0:00:01,0:00:00,16,27,18,29,9,11,1,2,1,1124,1124,738,738,460,460,21.16,3.93,146.97,,,,83.64,11.78,0:01:08,16.87,0:00:21,18.19,0:00:08,44.71,12.22,0:00:02,26.52,8.04,0:00:00,14.3,6.26,0:00:00,1300,177,177,386,386,278,278,240,240,116,116,104,104,144.61,1629,14,14,12,12,5,5,4,4,151,151,215.87,1.17,284,0:01:36,9.6,5,372,42.04,0:01:11,377,27,220,24.91,220,24.91,33,681,212,80,113,22,33,8,11,3,5.16,9.6,937,120,244,247,317,240,132,9.6,0:04:08,5.19,18,,304,-0.03,71.45,9,260,5.5,19.44,1.51,0:00:46,0:01:13,0:03:02,0:00:27,0:01:37,0:08:50,0:03:15,0:03:15,0:02:51,0:02:51,0:01:20,0:01:20,0:00:51,0:00:51,0:00:18,0:00:18,0:00:12,0:00:12
1/9/2020,Player 10,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:20:32,17:10:37,Drill 5,29,40,14,4,0,1,5,55,214,129,21,0,22,103.86,0:00:25,0:01:03,0:00:31,0:00:07,0:00:00,0:00:04,19,5,1,4,6,12.85,2.33,1.5,9,23,97,59,13,6,0,0:00:18,0:00:57,0:00:30,0:00:09,0:00:04,0:00:00,24,42,15,24,6,9,3,3,0,1160,1160,741,741,476,476,20.87,4.71,139.65,,,,74.02,11.79,0:01:08,14.53,0:00:19,13.93,0:00:06,39.86,9.71,0:00:01,25.93,8.75,0:00:00,16.22,7.48,0:00:00,1384,225,225,419,419,266,266,282,282,155,155,39,39,146.16,1646,11,11,11,11,9,9,2,2,167,167,213.01,1.01,179,0:01:00,8.36,5,361,36.44,0:01:12,377,32,194,19.57,194,19.57,31,681,198,63,94,19,31,8,12,4,4.75,9.6,962,136,286,257,343,289,73,8.64,0:04:23,5.26,19,,306,-0.02,73.6,11,234,5.5,3.67,2.14,0:02:40,0:01:32,0:01:45,0:00:24,0:01:06,0:09:54,0:03:56,0:03:56,0:03:10,0:03:10,0:01:16,0:01:16,0:01:00,0:01:00,0:00:25,0:00:25,0:00:04,0:00:04
1/9/2020,Player 11,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:26:31,16:22:41,Full Session,143,147,56,21,5,0,26,182,515,416,163,65,0,73.88,0:01:50,0:03:18,0:01:42,0:00:42,0:00:11,0:00:00,82,26,5,4,11.71,7.05,1.26,2.93,34,95,215,146,60,24,28,0:01:33,0:02:35,0:01:29,0:00:33,0:00:12,0:00:15,129,124,48,82,18,34,8,16,8,3478,3478,1952,1952,1131,1131,80.4,27.86,75.68,,,,266.45,39.52,0:03:47,76.5,0:01:37,73.99,0:00:31,135.71,38.36,0:00:07,61.72,18.02,0:00:01,23.36,5.34,0:00:00,4831,1353,1353,1526,1526,821,821,619,619,350,350,162,162,516.41,5816,45,45,26,26,22,22,12,12,474,474,753.18,1.09,319,0:03:01,8.43,11,987,15.46,0:03:16,982,81,513,8.03,513,8.03,94,2272,977,317,411,74,94,17,20,3,7.01,9.16,988,790,1236,901,915,637,352,8.47,0:03:17,4.3,20,,327,-0.04,244.54,31,540,5.5,24.09,6.69,0:01:44,0:01:42,0:06:10,0:00:46,0:02:05,1:03:49,0:44:36,0:44:36,0:11:40,0:11:40,0:04:00,0:04:00,0:02:13,0:02:13,0:00:57,0:00:57,0:00:21,0:00:21
1/9/2020,Player 11,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:36:30,16:22:42,Drill 1,45,40,10,4,1,0,5,25,33,15,18,5,0,83.85,0:00:28,0:00:31,0:00:08,0:00:07,0:00:01,0:00:00,15,5,1,4,11.71,3.7,0.68,2.93,3,18,22,10,4,3,0,0:00:30,0:00:29,0:00:09,0:00:01,0:00:01,0:00:00,44,33,6,9,1,3,2,2,0,256,256,37,37,17,17,13.65,10.93,41.04,,,,20.75,8.15,0:00:48,5.43,0:00:07,4.08,0:00:01,4.79,0.71,0:00:00,0.71,0,0:00:00,0,0,0:00:00,566,311,311,218,218,20,20,15,15,2,2,0,0,58.54,659,4,4,2,2,0,0,0,0,29,29,88.46,0.84,8,0:00:12,3.77,1,31,2.26,0:00:08,19,3,2,0.12,2,0.12,1,487,78,18,19,1,1,0,0,0,4.98,9.16,32,216,203,83,33,19,13,5.72,0:00:08,4.3,20,,324,-0.03,24.8,0,0,5.5,2.9,0.61,0:00:30,0:04:45,0:27:30,0:07:20,0:00:00,0:13:48,0:11:46,0:11:46,0:01:51,0:01:51,0:00:05,0:00:05,0:00:03,0:00:03,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 11,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:38:55,16:36:30,Drill 2,9,8,1,2,0,0,2,6,13,4,9,0,0,93.96,0:00:05,0:00:10,0:00:01,0:00:03,0:00:00,0:00:00,3,2,0,4,11.71,6.05,1.14,2.93,0,3,8,3,0,0,0,0:00:03,0:00:09,0:00:03,0:00:00,0:00:00,0:00:00,6,12,2,2,0,0,0,0,0,67,67,10,10,0,0,2.66,2.04,68.31,,,,5.56,1.21,0:00:07,1.43,0:00:01,1.03,0:00:00,2.49,0.49,0:00:00,1.47,0.98,0:00:00,0.98,0,0:00:00,165,98,98,57,57,10,10,0,0,0,0,0,0,16.78,189,2,2,0,0,0,0,0,0,7,7,22.48,0.77,0,0:00:00,0,0,7,3,0:00:02,7,2,0,0,0,0,2,74,19,5,7,1,2,1,1,0,2.42,9.16,7,57,67,23,11,6,1,3.75,0:00:02,3.23,19,,319,-0.06,7.19,0,0,5.5,1.37,0,0:00:32,0:00:00,0:00:00,0:00:33,0:00:00,0:02:25,0:01:53,0:01:53,0:00:29,0:00:29,0:00:02,0:00:02,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 11,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:52:38,16:44:02,Drill 3,24,29,16,7,1,0,8,57,190,104,58,18,0,116.08,0:00:25,0:00:51,0:00:28,0:00:14,0:00:02,0:00:00,24,8,1,4,11.71,14.24,2.48,2.93,12,22,34,51,18,3,18,0:00:15,0:00:23,0:00:32,0:00:11,0:00:01,0:00:10,17,20,17,29,6,12,1,6,5,1115,1115,671,671,396,396,20.7,3.68,148.65,,,,76.4,10.98,0:00:59,24.11,0:00:31,18.88,0:00:08,36.24,9.94,0:00:02,17.36,7.43,0:00:00,7.43,0,0:00:00,1279,163,163,445,445,275,275,230,230,120,120,47,47,140.5,1582,15,15,7,7,8,8,4,4,172,172,220.1,1.13,80,0:01:01,7.95,3,338,39.32,0:01:08,342,26,166,19.33,166,19.33,27,599,313,79,106,20,27,7,7,0,6.91,9.16,339,94,238,279,329,239,100,8.47,0:01:08,4.16,19,,326,0,67.87,9,169,5.5,6.05,1.53,0:01:00,0:00:43,0:03:18,0:00:16,0:00:52,0:08:36,0:02:44,0:02:44,0:03:15,0:03:15,0:01:20,0:01:20,0:00:49,0:00:49,0:00:19,0:00:19,0:00:06,0:00:06
